"","ppt","source","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","is_correct","log_rt"
"478",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","hierno","pseudoword","0","0","1",1.335,1,0.288931291852213
"479",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","tumor","three_way_cognate","1","1","0",1.07,1,0.0676586484738149
"480",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","anicio","pseudoword","0","0","1",1.237,1,0.212689093410351
"481",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","llevar","non_cognate","1","1","0",0.768,1,-0.263965545834465
"482",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","golf","three_way_cognate","1","1","0",0.912,1,-0.0921152889078056
"483",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","sierra","non_cognate","1","1","0",0.822,1,-0.196014883925957
"484",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","siglo","non_cognate","1","1","0",0.62,1,-0.478035800943
"485",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","guerra","non_cognate","1","1","0",0.684,1,-0.379797361359587
"486",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","esís","pseudoword","0","0","1",0.76,1,-0.27443684570176
"487",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","percha","non_cognate","1","1","0",1.362,1,0.308954207727321
"488",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","puñal","non_cognate","1","1","0",1.612,1,0.477475644084437
"489",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","ardor","two_way_cognate","1","1","0",0.63,1,-0.462035459596559
"490",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","mafia","three_way_cognate","1","1","0",0.708,1,-0.345311185288417
"491",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","furbos","pseudoword","0","0","1",0.816,1,-0.20334092401803
"492",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","chat","three_way_cognate","1","1","0",0.674,1,-0.39452516806983
"493",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","patada","non_cognate","1","1","0",0.987,1,-0.0130852395486555
"494",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","rombar","pseudoword","0","0","1",0.913,1,-0.0910193983871685
"495",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pelí","pseudoword","0","0","1",1.404,1,0.339325305603619
"496",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","disco","three_way_cognate","1","1","0",0.706,1,-0.348140041488895
"497",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","sopleó","pseudoword","0","0","1",1.387,1,0.327143141332695
"498",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","ceme","pseudoword","0","0","1",0.918,1,-0.0855578883616465
"499",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","aleta","non_cognate","1","1","0",0.902,1,-0.103140758919513
"500",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","porno","three_way_cognate","1","1","0",0.615,1,-0.486133011175619
"501",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","plamos","pseudoword","0","0","1",1.049,1,0.0478373294141601
"502",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","civil","two_way_cognate","1","1","0",0.781,1,-0.247180129142451
"503",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","tapón","non_cognate","1","1","0",0.836,1,-0.179126665897435
"504",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","total","two_way_cognate","1","1","0",0.685,1,-0.378336440719912
"505",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","vapen","pseudoword","0","0","1",0.801,1,-0.221894331913778
"506",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pledú","pseudoword","0","0","1",0.809,1,-0.211956361923645
"507",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","curgué","pseudoword","0","0","1",0.784,1,-0.243346258631729
"508",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","altar","three_way_cognate","1","1","0",0.647,1,-0.435408984481236
"509",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","ala","non_cognate","1","1","0",0.653,1,-0.426178149705706
"510",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","colcha","non_cognate","1","1","0",1.044,1,0.043059489460447
"511",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","suchas","pseudoword","0","0","1",0.766,1,-0.266573109241546
"512",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","glural","pseudoword","0","0","1",0.97,1,-0.0304592074847086
"513",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","crene","pseudoword","0","0","1",0.805,1,-0.216913001563574
"514",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","viable","two_way_cognate","1","1","0",0.909,1,-0.0954101848046582
"515",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","viarle","pseudoword","0","0","1",0.992,1,-0.00803217169726427
"516",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","piano","two_way_cognate","1","1","0",0.903,1,-0.102032725565152
"517",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","kilo","three_way_cognate","1","1","0",0.984,1,-0.0161293819298836
"518",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","torta","non_cognate","1","1","0",0.626,1,-0.468404907882039
"519",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","horror","three_way_cognate","1","1","0",0.797,1,-0.226900600191922
"520",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","clamor","two_way_cognate","1","1","0",0.779,1,-0.249744233111389
"521",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pelvis","two_way_cognate","1","1","0",0.799,1,-0.224394333215862
"522",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","tapa","non_cognate","1","1","0",0.676,1,-0.391562202939173
"523",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","listo","non_cognate","1","1","0",0.89,1,-0.116533816255952
"524",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","blando","non_cognate","1","1","0",1.061,1,0.059211859631846
"525",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","macayó","pseudoword","0","0","1",0.943,1,-0.0586889963486796
"526",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","baurá","pseudoword","0","0","1",0.84,1,-0.174353387144778
"527",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","pelvis","two_way_cognate","1","1","0",0.769,1,-0.262664309476493
"528",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","dubo","pseudoword","0","0","1",0.83,1,-0.186329578191493
"529",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","flecha","non_cognate","1","1","0",0.692,1,-0.368169323364468
"530",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","maldad","non_cognate","1","1","0",1.245,1,0.219135529916671
"531",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","vibler","pseudoword","0","0","1",0.813,1,-0.207024169434327
"532",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","casual","two_way_cognate","1","1","0",0.714,1,-0.336872316642553
"533",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","venado","non_cognate","1","1","0",0.805,1,-0.216913001563574
"534",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","aviso","non_cognate","1","1","0",1.111,1,0.105260510657493
"535",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","honor","two_way_cognate","1","1","0",0.854,1,-0.157824085193567
"536",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","piria","pseudoword","0","0","1",0.794,1,-0.230671817735001
"537",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","lobe","pseudoword","0","0","1",0.893,1,-0.113168698105638
"538",10,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/641e62a8191451d08e6c08f7_empathy_intonation_perc_2024-06-07_07h38.49.851.csv","bará","pseudoword","0","0","1",0.993,1,-0.00702461493696447
"539",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","potos","pseudoword","0","0","1",0.938,1,-0.0640053299759124
"540",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","piria","pseudoword","0","0","1",0.78,1,-0.2484613592985
"541",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","muleta","non_cognate","1","1","0",1.018,1,0.017839918128331
"542",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","pasta","two_way_cognate","1","1","0",0.644,1,-0.440056552877783
"543",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","anicio","pseudoword","0","0","1",0.678,1,-0.388607991041741
"544",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","guerra","non_cognate","1","1","0",0.666,1,-0.406465608441748
"545",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","mieris","pseudoword","0","0","1",0.494,1,-0.705219761794215
"546",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","aduana","non_cognate","1","1","0",0.645,1,-0.438504962186365
"547",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","torso","two_way_cognate","1","1","0",0.679,1,-0.387134151423441
"548",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","tiza","non_cognate","1","1","0",0.691,1,-0.369615455214467
"549",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","ardor","two_way_cognate","1","1","0",0.979,1,-0.0212236364516267
"550",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","mango","three_way_cognate","1","1","0",1.095,1,0.0907543632684641
"551",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","blando","non_cognate","1","1","0",0.793,1,-0.231932057347289
"552",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","pegar","non_cognate","1","1","0",0.68,1,-0.385662480811985
"553",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","teñir","non_cognate","1","1","0",0.832,1,-0.183922838160928
"554",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","patada","non_cognate","1","1","0",0.496,1,-0.70117935225721
"555",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","venado","non_cognate","1","1","0",0.563,1,-0.574475650842447
"556",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","flecha","non_cognate","1","1","0",0.664,1,-0.409473129505703
"557",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","rizado","non_cognate","1","1","0",0.546,1,-0.605136303237232
"558",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","ánimo","non_cognate","1","1","0",0.998,1,-0.00200200267067308
"559",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","suave","non_cognate","1","1","0",0.777,1,-0.25231492861449
"560",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","suelo","non_cognate","1","1","0",0.664,1,-0.409473129505703
"561",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","listo","non_cognate","1","1","0",0.53,1,-0.63487827243597
"562",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","feo","non_cognate","1","1","0",0.645,1,-0.438504962186365
"563",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","tapón","non_cognate","1","1","0",0.531,1,-0.632993257740198
"564",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","cuenco","non_cognate","1","1","0",0.516,1,-0.661648513500574
"565",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","sacar","non_cognate","1","1","0",0.609,1,-0.49593701127224
"566",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","forro","non_cognate","1","1","0",0.774,1,-0.25618340539241
"567",11,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/6441356d5337fd4714939734_empathy_intonation_perc_2024-06-07_07h45.59.001.csv","aura","three_way_cognate","1","1","0",0.659,1,-0.41703174447963
